underwrittencoverid,policyid,transactionmonth,isvatregistered,citizenship,legaltype,title,language,bank,accounttype,maritalstatus,gender,country,province,postalcode,maincrestazone,subcrestazone,itemtype,mmcode,vehicletype,registrationyear,make,model,cylinders,cubiccapacity,kilowatts,bodytype,numberofdoors,vehicleintrodate,customvalueestimate,alarmimmobiliser,trackingdevice,capitaloutstanding,newvehicle,writtenoff,rebuilt,converted,crossborder,numberofvehiclesinfleet,suminsured,termfrequency,calculatedpremiumperterm,excessselected,covercategory,covertype,covergroup,section,product,statutoryclass,statutoryrisktype,totalpremium,totalclaims,margin
149773,13557,2015-04-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,3310,Natal,Natal 2,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,8.2793,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.262543859649,0.0,7.262543859649
264662,22552,2015-08-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4053,Natal (Durban),Durban,Mobility - Motor,60058420.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.7 14 SEAT,4.0,2694.0,111.0,B/S,4.0,2005-03-01,243800.0,Yes,Yes,243800.0,More than 6 months,No,No,No,No,,5000000.0,Monthly,2.6463,No excess,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.321315789473,0.0,2.321315789473
92141,6641,2015-08-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,1970-01-01 00:00:00.000002010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,6.6131,No excess,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,5.80096491228,0.0,5.80096491228
133626,4821,2015-07-01,False,  ,Individual,Miss,English,First National Bank,Current account,Not specified,Not specified,South Africa,North West,302,Transvaal (all except Pretoria),Transvaal North West,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,370000.0,More than 6 months,No,No,No,No,,7500.0,Monthly,6.2843,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,5.512543859649,0.0,5.512543859649
1512,174,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Male,South Africa,Gauteng,1496,Rand East,Rand East,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,3500.0,Monthly,2.4432,No excess,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.143157894736,0.0,2.143157894736
194924,6291,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,North West,400,Transvaal (all except Pretoria),Transvaal North,Mobility - Motor,60056925.0,Passenger Vehicle,1970-01-01 00:00:00.000002003,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,1992-11-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,5000.0,Monthly,1.4696,No excess,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,1.289122807017,0.0,1.289122807017
120672,10237,2014-11-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4200,Natal,South Coast,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,0.0,More than 6 months,No,No,No,No,,500000.0,Monthly,449.9489,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,52.625602339181,0.0,52.625602339181
52353,4746,2015-01-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1541,Rand East,Rand East,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,8.1176,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.120701754385,0.0,7.120701754385
199629,8203,2015-08-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Eastern Cape,6500,"Langkloof, Coast 2, Coast 1",Langkloof,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,270000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,3500.0,Monthly,2.4616,No excess,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.159298245614,0.0,2.159298245614
45016,2492,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,186,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,5000000.0,Monthly,2.39,No excess,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.09649122807,0.0,2.09649122807
145254,12827,2015-01-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1459,Rand East,Rand East,Mobility - Motor,44069150.0,Passenger Vehicle,1970-01-01 00:00:00.000002004,MERCEDES-BENZ,E 240,6.0,2597.0,130.0,S/D,4.0,2002-06-01,119300.0,Yes,No,119300.0,More than 6 months,No,No,No,No,,7500.0,Monthly,3.4525,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.195387662705,0.0,0.195387662705
140628,12009,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,3500.0,Monthly,2.4451,No excess,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.144824561403,0.0,2.144824561403
34264,2579,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Western Cape,7784,Cape Province (Cape Town),Cape Town,Mobility - Motor,60058418.0,Passenger Vehicle,1970-01-01 00:00:00.000002009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,158450.0,Monthly,571.097,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,500.962280701754,0.0,500.962280701754
155621,13757,2015-06-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Northern Cape,8599,Cape Province,Vaalhartz,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,244200.0,Yes,Yes,244200.0,More than 6 months,No,No,No,No,,244200.0,Monthly,662.4436,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,581.090877192982,0.0,581.090877192982
44927,3787,2014-06-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4454,Natal,North Coast,Mobility - Motor,60056925.0,Passenger Vehicle,1970-01-01 00:00:00.000001999,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,1992-11-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,40200.0,Monthly,296.8547,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,121.519467836257,0.0,121.519467836257
85010,6881,2015-01-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,1970-01-01 00:00:00.000002007,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,2007-11-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,5.3272,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.67298245614,0.0,4.67298245614
17705,898,2014-09-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Mpumalanga,1022,Transvaal (all except Pretoria),Transvaal East,Mobility - Motor,47048400.0,Light Commercial,1970-01-01 00:00:00.000002014,NISSAN/DATSUN                      ,NV350 2.5i NARROW F/C P/V,4.0,2488.0,108.0,P/V,5.0,2013-06-01,220000.0,Yes,No,306000.0,More than 6 months,No,No,No,No,,3500.0,Monthly,2.4249,No excess,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.127105263157,0.0,2.127105263157
114852,6762,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,208,Transvaal (all except Pretoria),Bushveld,Mobility - Motor,60056925.0,Passenger Vehicle,1970-01-01 00:00:00.000002006,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,1992-11-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,5000000.0,Monthly,1.1941,No excess,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,1.04745614035,0.0,1.04745614035
133369,11345,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1491,Rand East,Rand East,Mobility - Motor,47018210.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,NISSAN,LIVINA 1.6 ACENTA,4.0,1598.0,80.0,H/B,5.0,2007-10-01,220000.0,Yes,Yes,0.0,More than 6 months,No,No,No,No,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,21.929824561403
135518,11612,2015-08-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1830,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,320000.0,Yes,Yes,333000.0,More than 6 months,No,No,No,No,,7500.0,Monthly,8.079,No excess,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.086842105263,0.0,7.086842105263
224766,20361,2015-05-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4137,Natal,South Coast,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,282100.0,More than 6 months,No,No,No,No,,3500.0,Monthly,2.787,No excess,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.444736842105,0.0,2.444736842105
224861,15671,2015-08-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1804,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,282100.0,More than 6 months,No,No,No,No,,282100.0,Monthly,235.0824,No excess,Credit Protection,Credit Protection,Credit Protection,Credit Protection,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,206.212631578947,0.0,206.212631578947
141661,12408,2015-06-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4001,Natal (Durban),Durban,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,9.214,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,8.08245614035,0.0,8.08245614035
150824,13700,2015-05-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4057,Natal (Durban),Durban,Mobility - Motor,11510120.0,Passenger Vehicle,1970-01-01 00:00:00.000002009,CMC,AMANDLA 2.2,4.0,2237.0,76.0,B/S,4.0,2008-04-01,220000.0,Yes,Yes,65000.0,More than 6 months,No,No,No,No,,65000.0,Monthly,54.1665,No excess,Credit Protection,Credit Protection,Credit Protection,Credit Protection,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,47.51447368421,0.0,47.51447368421
166556,13353,2015-05-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,200,Transvaal (all except Pretoria),Bushveld,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,244200.0,Yes,Yes,244200.0,More than 6 months,No,No,No,No,,5000000.0,Monthly,2.3668,No excess,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.076140350877,0.0,2.076140350877
85015,6881,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60056925.0,Passenger Vehicle,1970-01-01 00:00:00.000002006,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,1992-11-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,70000.0,Monthly,420.1598,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,368.561228070175,0.0,368.561228070175
128586,10546,2015-01-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4037,Natal (Durban),Durban,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,340000.0,Yes,Yes,340000.0,More than 6 months,No,No,No,No,,7500.0,Monthly,8.999,No excess,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.893859649122,0.0,7.893859649122
17193,869,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056987.0,Passenger Vehicle,1970-01-01 00:00:00.000002007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,2001-08-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,74800.0,Monthly,268.4924,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,235.519649122807,0.0,235.519649122807
113387,8330,2015-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,152,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058415.0,Passenger Vehicle,1970-01-01 00:00:00.000002011,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,2007-11-01,231000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,5000000.0,Monthly,2.3183,No excess,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,2.033596491228,0.0,2.033596491228
128636,10950,2015-08-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,3610,Natal,Natal 3,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,393000.0,Yes,Yes,393000.0,More than 6 months,No,No,No,No,,100000.0,Monthly,50.0,No excess,Accidental Death,Accidental Death,Accidental Death,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,43.859649122807,0.0,43.859649122807
119067,9774,2015-08-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,250000.0,Yes,Yes,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,7.1642,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,6.284385964912,0.0,6.284385964912
197142,17621,2015-05-01,False,  ,Individual,Miss,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1520,Rand East,Rand East,Mobility - Motor,60058418.0,Passenger Vehicle,1970-01-01 00:00:00.000002011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,220000.0,Yes,Yes,220000.0,More than 6 months,No,No,No,No,,7000.0,Monthly,105.0,No excess,Income Protector (2015),Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,92.105263157894,0.0,92.105263157894
196785,13916,2015-07-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,North West,299,Transvaal (all except Pretoria),Transvaal North West,Mobility - Motor,60058418.0,Passenger Vehicle,1970-01-01 00:00:00.000002011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,220000.0,Yes,Yes,231000.0,More than 6 months,No,No,No,No,,7500.0,Monthly,5.3456,No excess,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.689122807017,0.0,4.689122807017
196993,17601,2015-04-01,False,  ,Individual,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,KwaZulu-Natal,4110,Natal,South Coast,Mobility - Motor,60058407.0,Passenger Vehicle,1970-01-01 00:00:00.000002014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,2012-04-01,220000.0,Yes,Yes,297000.0,More than 6 months,No,No,No,No,,7500.0,Monthly,8.5251,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,7.478157894736,0.0,7.478157894736
77671,6649,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Current account,Not specified,Not specified,South Africa,Limpopo,902,Transvaal (all except Pretoria),Transvaal North,Mobility - Motor,60058419.0,Passenger Vehicle,1970-01-01 00:00:00.000002013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,2012-04-01,220000.0,Yes,No,0.0,More than 6 months,No,No,No,No,,7500.0,Monthly,6.2751,No excess,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,5.50447368421,0.0,5.50447368421
